"0-0","0-0","0-0","3-5","4-5","5-5","6-5","7-5","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","17-5","18-5","19-5","6-17","7-17","8-17","9-17","10-17","11-16","12-16","13-16","0-0","0-0","0-0","3-12","3-26","4-26","5-26","6-26","7-25","8-25","9-25","10-25","11-24","12-24","0-0","0-0","0-0","0-0","3-15","3-22","4-22","5-22","6-22","7-21","8-21","9-21","10-20","11-20","0-0","0-0","0-0","0-0","3-19","4-19","5-18","6-18","7-18","8-18","9-17","10-17","11-17","12-16","13-5","14-5","15-5","16-5","17-5","18-5","19-5","20-5","6-19","7-19","8-19","9-19","10-19","10-21","27-3","0-0","0-0","0-0","3-5","4-5","5-5","6-5","7-5","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","4-22","5-20","6-18","7-17","8-17","9-17","10-17","11-17","12-17","13-17","14-17","15-17","16-17","17-17","18-17","19-17","20-17","21-17","22-15","23-13","24-11","0-0","0-0","0-0","0-0","3-3","3-4","3-26","4-25","5-24","6-23","7-22","8-21","9-20","10-19","11-19","12-19","0-0","0-0","0-0","3-3","3-5","4-5","5-5","6-5","7-5","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","17-5","18-5","19-5","20-5","7-16","8-16","9-16","10-16","11-16","12-16","0-0","0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-20","10-20","11-20","12-20","13-20","14-5","15-5","16-5","17-5","18-5","19-5","20-5","21-5","22-5","23-5","24-5","25-5","26-5","27-5","0-0","0-0","0-0","3-5","4-5","5-5","6-5","7-5","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","3-31","4-31","5-31","6-31","7-31","8-31","9-31","10-31","11-29","12-23","13-15","0-0"
"0-0","0-0","0-0","3-6","4-6","5-6","6-6","7-6","8-6","9-6","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","7-18","8-18","9-18","10-18","11-17","12-17","13-17","0-0","0-0","0-0","3-13","3-27","4-27","5-27","6-27","7-26","8-26","9-26","10-26","11-25","12-25","14-3","0-0","0-0","0-0","3-16","3-23","4-23","5-23","6-23","7-22","8-22","9-22","10-21","11-21","13-3","0-0","0-0","0-0","3-20","4-20","5-19","6-19","7-19","8-19","9-18","10-18","11-18","12-17","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","21-6","7-20","8-20","9-20","10-20","10-22","27-4","0-0","0-0","0-0","0-0","3-6","4-6","5-6","6-6","7-6","8-6","9-6","10-6","11-6","12-6","13-6","14-6","15-6","16-6","5-21","6-19","7-18","8-18","9-18","10-18","11-18","12-18","13-18","14-18","15-18","16-18","17-18","18-18","19-18","20-18","21-18","22-16","23-14","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-27","4-26","5-25","6-24","7-23","8-22","9-21","10-20","11-20","0-0","0-0","0-0","0-0","3-4","3-6","4-6","5-6","6-6","7-6","8-6","9-6","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","21-6","8-17","9-17","10-17","11-17","12-17","0-0","0-0","0-0","3-3","3-21","4-21","5-21","6-21","7-21","8-21","9-21","10-21","11-21","12-21","13-21","14-6","15-6","16-6","17-6","18-6","19-6","20-6","21-6","22-6","23-6","24-6","25-6","26-6","27-6","0-0","0-0","0-0","3-6","4-6","5-6","6-6","7-6","8-6","9-6","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","4-32","5-32","6-32","7-32","8-32","9-32","10-32","11-30","12-24","13-16","0-0"
"0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","9-19","10-19","11-18","12-18","13-18","0-0","0-0","0-0","0-0","3-28","4-28","5-28","6-28","7-27","8-27","9-27","10-27","11-26","12-26","13-4","0-0","0-0","0-0","3-17","3-24","4-24","5-24","6-24","7-23","8-23","9-23","10-22","11-22","13-4","0-0","0-0","0-0","3-21","4-21","5-20","6-20","7-20","8-20","9-19","10-19","11-19","12-18","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","8-21","9-21","10-21","11-21","27-5","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-7","16-7","17-7","18-7","7-19","8-19","9-19","10-19","11-19","12-19","13-19","14-19","15-19","16-19","17-19","18-19","19-19","20-19","21-19","22-17","23-15","0-0","0-0","0-0","0-0","3-3","3-5","4-5","3-28","4-27","5-26","6-25","7-24","8-23","9-22","10-21","11-21","0-0","0-0","0-0","0-0","3-5","3-7","4-7","5-7","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","9-18","10-18","11-18","12-18","0-0","0-0","0-0","3-4","3-22","4-22","5-22","6-22","7-22","8-22","9-22","10-22","11-22","12-22","13-22","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","23-7","24-7","25-7","26-7","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-7","16-7","17-7","4-33","5-33","6-33","7-33","8-33","9-33","10-33","11-31","12-25","13-17","0-0"
"0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","18-8","19-8","20-8","21-8","22-8","23-8","10-20","11-19","12-19","13-19","0-0","0-0","0-0","0-0","3-29","4-29","5-29","6-29","7-28","8-28","9-28","10-28","11-27","12-27","13-5","0-0","0-0","0-0","3-18","3-25","4-25","5-25","6-25","7-24","8-24","9-24","10-23","11-23","13-5","0-0","0-0","0-0","3-22","4-22","5-21","6-21","7-21","8-21","9-20","10-20","11-20","12-19","13-8","14-8","15-8","16-8","17-8","18-8","19-8","20-8","21-8","22-8","23-8","9-22","10-22","11-22","27-6","28-3","0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","18-8","19-8","8-20","9-20","10-20","11-20","12-20","13-20","14-20","15-20","16-20","17-20","18-20","19-20","20-20","21-20","22-18","0-0","0-0","0-0","0-0","0-0","3-4","3-6","4-6","3-29","4-28","5-27","6-26","7-25","8-24","9-23","10-22","11-22","0-0","0-0","0-0","3-3","3-6","3-8","4-8","5-8","6-8","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","18-8","19-8","20-8","21-8","22-8","23-8","24-8","11-19","12-19","0-0","0-0","0-0","3-5","3-23","4-23","5-23","6-23","7-23","8-23","9-23","10-23","11-23","12-23","13-23","14-8","15-8","16-8","17-8","18-8","19-8","20-8","21-8","22-8","23-8","24-8","25-8","26-8","0-0","0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","18-8","5-34","6-34","7-34","8-34","9-34","10-34","11-32","12-26","13-18","0-0"
"0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","15-9","16-9","17-9","18-9","19-9","20-9","21-9","22-9","23-9","24-9","25-9","12-20","13-20","0-0","0-0","0-0","0-0","3-30","4-30","5-30","6-30","7-29","8-29","9-29","10-29","11-28","12-28","13-6","0-0","0-0","0-0","3-19","3-26","4-26","5-26","6-26","7-25","8-25","9-25","10-24","11-24","13-6","0-0","0-0","0-0","3-23","4-23","5-22","6-22","7-22","8-22","9-21","10-21","11-21","12-20","13-9","14-9","15-9","16-9","17-9","18-9","19-9","20-9","21-9","22-9","23-9","24-9","10-23","11-23","27-7","28-4","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","15-9","16-9","17-9","18-9","19-9","20-9","9-21","10-21","11-21","12-21","13-21","14-21","15-21","16-21","17-21","18-21","19-21","20-21","21-21","22-19","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","3-30","4-29","5-28","6-27","7-26","8-25","9-24","10-23","11-23","0-0","0-0","0-0","3-4","3-7","4-7","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","15-9","16-9","17-9","18-9","19-9","20-9","21-9","22-9","23-9","24-9","25-9","12-20","0-0","0-0","0-0","3-6","3-24","4-24","5-24","6-24","7-24","8-24","9-24","10-24","11-24","12-24","13-24","14-9","15-9","16-9","17-9","18-9","19-9","20-9","21-9","22-9","23-9","24-9","25-9","26-9","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","15-9","16-9","17-9","18-9","5-35","6-35","7-35","8-35","9-35","10-35","11-33","12-27","0-0","0-0"
"0-0","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","11-10","12-10","13-10","14-10","15-10","16-10","17-10","18-10","19-10","20-10","21-10","22-10","23-10","24-10","12-21","13-21","27-3","0-0","0-0","0-0","3-31","4-31","5-31","6-31","7-30","8-30","9-30","10-30","11-29","12-29","13-7","0-0","0-0","0-0","3-20","3-27","4-27","5-27","6-27","7-26","8-26","9-26","10-25","11-25","13-7","0-0","0-0","0-0","3-24","4-24","5-23","6-23","7-23","8-23","9-22","10-22","11-22","12-21","13-10","14-10","15-10","16-10","17-10","18-10","19-10","20-10","21-10","22-10","23-10","24-10","25-10","11-24","27-8","28-5","0-0","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","11-10","12-10","13-10","14-10","15-10","16-10","17-10","18-10","19-10","20-10","10-22","11-22","12-22","13-22","14-22","15-22","16-22","17-22","18-22","19-22","20-22","21-22","0-0","0-0","0-0","0-0","0-0","3-4","3-6","3-8","4-8","3-31","4-30","5-29","6-28","7-27","8-26","9-25","10-24","0-0","0-0","0-0","0-0","3-5","3-8","4-8","4-10","5-10","6-10","7-10","8-10","9-10","10-10","11-10","12-10","13-10","14-10","15-10","16-10","17-10","18-10","19-10","20-10","21-10","22-10","23-10","24-10","25-10","26-10","0-0","0-0","0-0","3-7","3-25","4-25","5-25","6-25","7-25","8-25","9-25","10-25","11-25","12-25","13-25","14-10","15-10","16-10","17-10","18-10","19-10","20-10","21-10","22-10","23-10","24-10","25-10","26-10","0-0","0-0","0-0","3-3","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","11-10","12-10","13-10","14-10","15-10","16-10","17-10","18-10","19-10","6-36","7-36","8-36","9-36","10-36","11-34","12-28","0-0","0-0"
"0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","12-11","13-11","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","22-11","23-11","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-32","4-32","5-32","6-32","7-31","8-31","9-31","10-31","11-30","12-30","13-8","0-0","0-0","0-0","0-0","3-28","4-28","5-28","6-28","7-27","8-27","9-27","10-26","11-26","12-8","0-0","0-0","0-0","0-0","3-25","4-24","5-24","6-24","7-24","8-23","9-23","10-23","0-0","0-0","0-0","0-0","0-0","0-0","3-25","4-25","5-25","6-25","7-25","8-25","9-25","10-25","11-25","12-9","13-6","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","12-11","13-11","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","11-23","12-23","13-23","14-23","15-23","16-23","17-23","18-23","19-23","20-23","21-23","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","4-9","3-32","4-31","5-30","6-29","7-28","8-27","9-26","10-25","0-0","0-0","0-0","0-0","3-6","3-9","4-9","5-9","5-11","6-11","7-11","8-11","9-11","10-11","11-11","0-0","0-0","0-0","0-0","3-11","3-22","4-22","5-22","6-22","7-22","8-22","9-22","10-22","11-22","0-0","0-0","0-0","0-0","3-8","3-26","4-26","5-26","6-26","7-26","8-26","9-26","10-26","11-26","12-26","13-26","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","22-11","23-11","24-11","25-11","26-11","0-0","0-0","0-0","3-4","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","12-11","13-11","14-11","15-11","16-11","17-11","18-11","19-11","6-37","7-37","8-37","9-37","10-37","11-35","12-29","0-0","0-0"
"0-0","0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-33","4-33","5-33","6-33","7-32","8-32","9-32","10-32","11-31","12-31","13-9","0-0","0-0","0-0","0-0","3-29","4-29","5-29","6-29","7-28","8-28","9-28","10-27","11-27","12-9","0-0","0-0","0-0","0-0","3-26","4-25","5-25","6-25","7-25","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-26","4-26","5-26","6-26","7-26","8-26","9-26","10-26","11-26","12-10","13-7","14-3","0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","16-12","17-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-6","3-8","4-8","4-10","3-33","4-32","5-31","6-30","7-29","8-28","9-27","10-26","0-0","0-0","0-0","3-3","3-7","3-10","4-10","5-10","5-12","6-12","7-12","8-12","9-12","10-12","11-12","0-0","0-0","0-0","0-0","3-12","3-23","4-23","5-23","6-23","7-23","8-23","9-23","10-23","11-23","0-0","0-0","0-0","0-0","3-9","3-27","4-27","5-27","6-27","7-27","8-27","9-27","10-27","11-27","12-27","13-27","14-12","15-12","16-12","17-12","18-12","19-12","20-12","21-12","22-12","23-12","24-12","25-12","26-12","0-0","0-0","0-0","3-5","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","16-12","17-12","18-12","19-12","20-12","7-38","8-38","9-38","10-38","11-36","12-30","0-0","0-0"
"0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-34","4-34","5-34","6-34","7-33","8-33","9-33","10-33","11-32","12-32","13-10","0-0","0-0","0-0","0-0","3-30","4-30","5-30","6-30","7-29","8-29","9-29","10-28","11-28","12-10","0-0","0-0","0-0","0-0","3-27","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-29","4-29","5-29","6-29","7-29","8-29","9-29","10-29","11-11","12-8","13-4","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-13","14-13","15-13","16-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","4-9","5-9","3-34","4-33","5-32","6-31","7-30","8-29","9-28","0-0","0-0","0-0","0-0","3-4","3-8","3-11","4-11","5-11","6-11","6-13","7-13","8-13","9-13","10-13","11-13","0-0","0-0","0-0","0-0","3-13","3-24","4-24","5-24","6-24","7-24","8-24","9-24","10-24","11-24","0-0","0-0","0-0","0-0","3-10","3-28","4-28","5-28","6-28","7-28","8-28","9-28","10-28","11-28","12-28","13-28","14-13","15-13","16-13","17-13","18-13","19-13","20-13","21-13","22-13","23-13","24-13","25-13","26-13","0-0","0-0","0-0","3-6","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","0-0","0-0","0-0","3-13","3-39","4-39","5-39","6-39","7-39","8-39","9-39","10-39","11-37","12-31","0-0","0-0"
"0-0","0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-14","13-14","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","3-35","4-35","5-35","6-35","7-34","8-34","9-34","10-34","11-33","12-33","13-11","18-3","0-0","0-0","0-0","3-31","4-31","5-31","6-31","7-30","8-30","9-30","10-29","11-29","12-11","13-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-30","4-30","5-30","6-30","7-30","8-30","9-30","10-30","11-12","12-9","13-5","0-0","0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-14","13-14","14-14","15-14","16-14","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","4-10","5-10","3-35","4-34","5-33","6-32","7-31","8-30","9-29","0-0","0-0","0-0","0-0","3-5","3-9","3-12","4-12","5-12","6-12","6-14","7-14","8-14","9-14","10-14","0-0","0-0","0-0","0-0","3-3","3-14","3-25","4-25","5-25","6-25","7-25","8-25","9-25","10-25","11-25","0-0","0-0","0-0","3-3","3-11","3-29","4-29","5-29","6-29","7-29","8-29","9-29","10-29","11-29","12-29","13-29","14-14","15-14","16-14","17-14","18-14","19-14","20-14","21-14","22-14","23-14","24-14","25-14","26-14","29-3","30-3","31-3","32-3","33-3","34-3","35-3","36-3","37-3","38-3","9-14","10-14","11-14","12-14","0-0","0-0","0-0","3-14","3-40","4-40","5-40","6-40","7-40","8-40","9-40","10-40","11-38","12-32","0-0","0-0"
"0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-15","13-15","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","3-36","4-36","5-36","6-36","7-35","8-35","9-35","10-35","11-34","12-34","13-12","26-3","0-0","0-0","0-0","3-32","4-32","5-32","6-32","7-31","8-31","9-31","10-30","11-30","12-12","13-4","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","0-0","0-0","0-0","0-0","3-31","4-31","5-31","6-31","7-31","8-31","9-31","10-31","11-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-15","13-15","14-15","15-15","16-3","17-3","18-3","19-3","20-3","21-3","22-3","23-3","24-3","25-3","26-3","27-3","28-3","29-3","30-3","31-3","32-3","33-3","34-3","35-3","36-3","37-3","38-3","39-3","40-3","4-35","5-34","6-33","7-32","8-31","0-0","0-0","0-0","0-0","0-0","3-6","3-10","4-10","4-13","5-13","6-13","7-13","7-15","8-15","9-15","10-15","0-0","0-0","0-0","0-0","3-4","3-15","3-26","4-26","5-26","6-26","7-26","8-26","9-26","10-26","11-26","0-0","0-0","0-0","3-4","3-12","3-30","4-30","5-30","6-30","7-30","8-30","9-30","10-30","11-30","12-30","13-30","14-15","15-15","16-15","17-15","18-15","19-15","20-15","21-15","22-15","23-15","24-15","25-15","26-15","29-4","30-4","31-4","32-4","33-4","34-4","35-4","36-4","37-4","38-4","39-4","40-4","11-15","12-15","0-0","0-0","0-0","3-15","3-41","4-41","5-41","6-41","7-41","8-41","9-41","10-41","11-39","12-33","0-0","0-0"
"0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-16","13-16","14-3","15-3","16-3","17-3","18-3","19-3","20-3","21-3","22-3","23-3","24-3","25-3","26-3","27-3","28-3","29-3","30-3","3-37","4-37","5-37","6-37","7-36","8-36","9-36","10-36","11-35","12-35","13-13","42-3","0-0","0-0","0-0","3-33","4-33","5-33","6-33","7-32","8-32","9-32","10-31","11-31","12-13","13-5","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","0-0","0-0","0-0","0-0","3-34","4-34","5-34","6-34","7-34","8-34","9-34","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-16","13-16","14-16","15-4","16-4","17-4","18-4","19-4","20-4","21-4","22-4","23-4","24-4","25-4","26-4","27-4","28-4","29-4","30-4","31-4","32-4","33-4","34-4","35-4","36-4","37-4","38-4","39-4","40-4","5-35","6-34","7-33","0-0","0-0","0-0","0-0","0-0","3-3","3-7","3-11","4-11","4-14","5-14","6-14","7-14","7-16","8-16","9-16","0-0","0-0","0-0","0-0","3-3","3-5","3-16","3-27","4-27","5-27","6-27","7-27","8-27","9-27","10-27","0-0","0-0","0-0","0-0","3-5","3-13","3-31","4-31","5-31","6-31","7-31","8-31","9-31","10-31","11-31","12-31","13-31","14-16","15-16","16-16","17-16","18-16","19-16","20-16","21-16","22-16","23-16","24-16","25-16","26-16","29-5","30-5","31-5","32-5","33-5","34-5","35-5","36-5","37-5","38-5","39-5","40-5","41-5","0-0","0-0","0-0","0-0","3-16","3-42","4-42","5-42","6-42","7-42","8-42","9-42","10-42","11-40","12-34","0-0","0-0"
"0-0","0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-17","12-17","13-17","14-4","15-4","16-4","17-4","18-4","19-4","20-4","21-4","22-4","23-4","24-4","25-4","26-4","27-4","28-4","29-4","30-4","31-4","4-38","5-38","6-38","7-37","8-37","9-37","10-37","11-36","12-36","13-14","42-4","0-0","0-0","0-0","3-34","4-34","5-34","6-34","7-33","8-33","9-33","10-32","11-32","12-14","13-6","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","10-4","11-4","0-0","0-0","0-0","0-0","3-35","4-35","5-35","6-35","7-35","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-17","12-17","13-17","14-5","15-5","16-5","17-5","18-5","19-5","20-5","21-5","22-5","23-5","24-5","25-5","26-5","27-5","28-5","29-5","30-5","31-5","32-5","33-5","34-5","35-5","36-5","37-5","38-5","39-5","40-5","6-35","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-8","3-12","4-12","4-15","5-15","6-15","7-15","8-15","8-17","9-17","0-0","0-0","0-0","0-0","3-4","3-6","3-17","3-28","4-28","5-28","6-28","7-28","8-28","9-28","10-28","0-0","0-0","0-0","0-0","3-6","3-14","3-32","4-32","5-32","6-32","7-32","8-32","9-32","10-32","11-32","12-32","13-32","14-17","15-17","16-17","17-17","18-17","19-17","20-17","21-17","22-17","23-17","24-17","25-17","26-17","29-6","30-6","31-6","32-6","33-6","34-6","35-6","36-6","37-6","38-6","39-6","40-6","41-6","0-0","0-0","0-0","0-0","3-17","3-43","4-43","5-43","6-43","7-43","8-43","9-43","10-43","11-41","12-35","0-0","0-0"
"0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-18","13-5","14-5","15-5","16-5","17-5","18-5","19-5","20-5","21-5","22-5","23-5","24-5","25-5","26-5","27-5","28-5","29-5","30-5","4-39","5-39","6-39","7-38","8-38","9-38","10-38","11-37","12-37","40-5","41-5","0-0","0-0","0-0","0-0","3-35","4-35","5-35","6-34","7-34","8-34","9-33","10-33","11-15","12-7","0-0","0-0","0-0","0-0","3-4","4-4","5-4","6-4","7-4","8-4","9-4","8-5","9-5","10-5","11-5","14-3","0-0","0-0","0-0","0-0","3-39","4-39","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-18","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","21-6","22-6","23-6","24-6","25-6","26-6","27-6","28-6","29-6","30-6","31-6","32-6","33-6","34-6","35-6","36-6","37-6","38-6","39-6","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","3-9","3-13","4-13","5-13","5-16","6-16","7-16","8-16","8-18","9-18","0-0","0-0","0-0","0-0","3-5","3-7","3-18","3-29","4-29","5-29","6-29","7-29","8-29","9-29","10-29","0-0","0-0","0-0","0-0","3-7","3-15","3-33","4-33","5-33","6-33","7-33","8-33","9-33","10-33","11-33","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-18","13-18","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","23-7","24-7","10-18","11-18","0-0","0-0","0-0","0-0","3-18","3-44","4-44","5-44","6-44","7-44","8-44","9-44","10-44","11-42","0-0","0-0","0-0"
"0-0","0-0","0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-19","11-19","12-19","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","21-6","22-6","23-6","24-6","25-6","26-6","27-6","28-6","29-6","30-6","31-6","5-40","6-40","7-39","8-39","9-39","10-39","11-38","12-38","40-6","41-6","0-0","0-0","0-0","0-0","3-36","4-36","5-36","6-35","7-35","8-35","9-34","10-34","11-16","12-8","13-3","0-0","0-0","0-0","0-0","3-5","4-5","5-5","5-6","6-6","7-6","8-6","9-6","10-6","11-6","13-4","0-0","0-0","0-0","0-0","3-40","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","0-0","0-0","0-0","0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-19","11-19","12-7","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","23-7","24-7","25-7","26-7","27-7","28-7","29-7","30-7","31-7","32-7","33-7","34-7","35-7","36-7","37-7","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","3-10","3-14","4-14","5-14","5-17","6-17","7-17","8-17","9-17","0-0","0-0","0-0","0-0","3-3","3-6","3-8","3-19","3-30","4-30","5-30","6-30","7-30","8-30","9-30","0-0","0-0","0-0","0-0","3-3","3-8","3-16","3-34","4-34","5-34","6-34","7-34","8-34","9-34","10-34","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","18-8","8-19","9-19","10-19","11-19","0-0","0-0","0-0","3-3","3-19","3-45","4-45","5-45","6-45","7-45","8-45","9-45","10-45","11-43","0-0","0-0","0-0"
